35129139235954529514074379,3512913923595452951407437943144900950809
lampli,lamplight
35413060672,3541306067213604600038966109364709514141
30051788539737909455265135144073130,3005178853973790945526513514407313004986
528639419599345568415634457795172703,5286394195993455684156344577951727033374
1944756081283193309567968558277193,1944756081283193309567968558277193203120
63168883,6316888380132758752601460507676098392625
71855088166587,7185508816658756751184338145761060365142
410066220172171972687893001210126748127,4100662201721719726878930012101267481270
talb,talbot
happie,happier
49803181698286541661328739090,4980318169828654166132873909074116734612
258250302941073891444181837877949,2582503029410738914441818378779490613137
5409802610781691689418764353,5409802610781691689418764353363449482900
20544,2054427939636675910412682184337501574306
3405754757,3405754757017043670395964677159592610294
thraci,thracian
44616425575034001,4461642557503400142898255762038636438413
500475852602979,5004758526029792930615991344489834197358
624861640938645252,6248616409386452521779352899475784962552
4725046988190814647532,4725046988190814647532434236386386024794
17189548,1718954899055748693397700245632475954504
800633059320775897175589,8006330593207758971755899258621954620964
take,taken
indecisio,indecision
7669224238743470112099085,7669224238743470112099085908216407357638
2492900162675,2492900162675597083797995647487354531686
taki,taking
5627827,5627827759878813649195125748332879377157
tant,tantalizingly
182652735100803165995888881,1826527351008031659958888814809945737293
4194289,4194289061134979961034672077354959593868
903947516801770990012939113788124853425,9039475168017709900129391137881248534255
blanke,blankets
681952345238074462,6819523452380744629987766482487375331301
80236104774311533078,8023610477431153307851599029777714996102
12242681392287213406169488202,1224268139228721340616948820295068316545
sprou,sprouted
0351641018,0351641018990275293668674318349554474581
62881794959971545221250667461174,6288179495997154522125066746117439488443
99410959549232,9941095954923214344060676347697130895133
0394984033580913091401978778436501679,0394984033580913091401978778436501679601
151254186,1512541866488539616154205515237500042679
248632746184284665598533231,2486327461842846655985332312210466259890
37736824051090258375934517001534,3773682405109025837593451700153405222661
814622,8146223642994939020732850720980409053000
17580282279272167842720649966956840905,1758028227927216784272064996695684090575
darling,darlings
598793163688923009879312773,5987931636889230098793127736178215424999
01964429653706430,0196442965370643088660925268811549596291
5743384575863883,5743384575863883473583224253532814204782
71042845,7104284598160899610194569164698383771826
63347383,6334738389017759714236223057776395541011
1225946002339947222817105660393,1225946002339947222817105660393187722680
1772522568261147801,1772522568261147801424289697096712196750
7022923,7022923174333449998690184151088899316512
687923125104608097738955654889,6879231251046080977389556548896281508951
958296,9582960291074690160945128845655007145809
51843925396709224,5184392539670922412565933079102365485294
498127,4981270527139840772099570723622700924506
effus,effusions
safel,safely
46602190335203981531618935787083561603,4660219033520398153161893578708356160330
6314151759089,6314151759089289869561975611230253108750
53540732,5354073236342830218969494776612607834632
863606,8636060645845925126994655724839186564209
719228228304516911136365277,7192282283045169111363652774517975842147
915218219624653575570,9152182196246535755705642282203995466826
78991286820705448979977319695574374529,7899128682070544897997731969557437452970
486140,4861401315385932206074518590960888428021
114472,1144720414760917658043029845017468679812
7105531111172,7105531111172158592190662310280992120840
transfo,transformed
8540671174444932479519572159419,8540671174444932479519572159419645863736
218748892712948903980256230468,2187488927129489039802562304681217514550
absen,absence
2674257860878489818562886998,2674257860878489818562886998085166571332
vaxstation,vaxstations
91468701597358685890152970103477805032,9146870159735868589015297010347780503292
wagamb,wagambi
1758028227927216784272064,1758028227927216784272064996695684090575
7526850,7526850823075442545993769170419777800853
070129260780197022,0701292607801970225896629233681543124994
662770479333,6627704793332893221361418587859727716856
uncorrect,uncorrected
785681411,7856814114380215238767064550632330672339
298167439644524956655532311,2981674396445249566555323116499206771636
unmeasure,unmeasured
1587186925538606164,1587186925538606164779834025435128439612
707763555986928,7077635559869284901628768699628053790181
tart,tartarus
52540636912850105999124212705,5254063691285010599912421270508133194975
9151524510,9151524510096986573825654899585216747260
tarp,tarpaulin
6591859,6591859943091324575886587044653095332668
71874997535921275608441473782,7187499753592127560844147378233032703301
5188169480322,5188169480322100251542649463981287367765
consultatio,consultation
30210273921378841525,3021027392137884152504757045338780024673
tard,tardily
1587186925538606164779834025435128,1587186925538606164779834025435128439612
favourite,favourites
comfortab,comfortable
3336663383476844,3336663383476844380726243073190193635710
747525743898158705040701968215101218,7475257438981587050407019682151012188260
32699965088608709999648993,3269996508860870999964899373049307170967
35413060672136046,3541306067213604600038966109364709514141
exercis,exercise
87380126740538923612230370779,8738012674053892361223037077972702519134
15372784355398624401585648,1537278435539862440158564886921016447816
waganw,waganwazam
324660842875351848364959195,3246608428753518483649591950828883232065
4310227061375913680565188,4310227061375913680565188613134583079907
09439960917635,0943996091763545687990028145151697437175
6999587592181529761248240,6999587592181529761248240911695158778996
taug,taught
76671447273142544679235005246188492374,7667144727314254467923500524618849237455
serve,server
667527408686,6675274086862740791285657699631378975303
serva,servants
7569929571898969047090,7569929571898969047090273028854494541669
4387689978702323438,4387689978702323438584381125011714013265
servi,service
millenniu,millennium
665453524088287,6654535240882872675377591970745262863228
46765145668997,4676514566899762798960629592511976367290
32610489,3261048927687318299179503799444463281585
anxiousl,anxiously
94030904,9403090486349605340549312999194960879579
561568485039199585502925605417676766,5615684850391995855029256054176767663145
32399290268,3239929026853924998123670914216134887815
9997221703804617092894579096271662,9997221703804617092894579096271662260740
36830804263099104815675036,3683080426309910481567503623509654924302
68195234523807,6819523452380744629987766482487375331301
507181773641749763254436773503632580004,5071817736417497632544367735036325800040
237856112669741771367,2378561126697417713671044248219166714996
836741213572183014684807124185662574285,8367412135721830146848071241856625742852
convenient,conveniently
infes,infested
9067009802,9067009802496281560626258636942322658490
relevan,relevant
143319434764035725376,1433194347640357253769143888996830882628
209776073563283296,2097760735632832966564135817028088013546
8453825,8453825888112602753909548852639708652339
198911589554875864866457,1989115895548758648664570923172182587034
7975108599113,7975108599113980768447326394264194520631
infec,infected
2629289600725876015648405560886131654,2629289600725876015648405560886131654118
6450333733139422384778582717,6450333733139422384778582717195412347860
wifeh,wifehood
1188920,1188920114871545460924735613515979992999
8037924778,8037924778355400181174529577473397140123
herse,herself
043976700258630025406,0439767002586300254063526400660163171288
5153096948758378955979586132,5153096948758378955979586132649569817205
523430,5234302680814869781648243493534568558436
8420209894591555760083897989949964,8420209894591555760083897989949964566262
34602455424702837530003372540391008,3460245542470283753000337254039100859976
427794597381714681,4277945973817146810395192821550688079136
22766575521066367187960,2276657552106636718796032175271844046515
581946866058709214465371675565,5819468660587092144653716755655531962091
8271686445483065466339752560,8271686445483065466339752560796159358308
232448615413264031578430955396,2324486154132640315784309553966710614680
103965587335498038509,1039655873354980385099514346350617536148
56518,5651848220312521495070037830041121621212
6606733386480367086953,6606733386480367086953749244898068000217
462283900735457144596414,4622839007354571445964141082292859222393
034684157443,0346841574431277398110441867620329544754
cpet_projects_in_el,cpet_projects_in_electronic_text
04938331489803385489094686,0493833148980338548909468685130789292064
59493020921122052610312390682,5949302092112205261031239068294134569678
6675274086862740791285657699631378975,6675274086862740791285657699631378975303
47897143262,4789714326222041069587947186435439940738
cruelles,cruellest
064572258228117548388767106107317816,0645722582281175483887671061073178169281
32574,3257446682025943061880177309110921274113
56776280233465658543512193618,5677628023346565854351219361896876831439
0627604582523368805525211815664175534,0627604582523368805525211815664175534306
44442066446916493344676981808117,4444206644691649334467698180811716568665
119379323724538572096075822771,1193793237245385720960758227717848336161
846671380754,8466713807546383471635428854957610942841
54922758115170,5492275811517093149218795927180019409688
morit,moritz
5257149045432792519079400711,5257149045432792519079400711150478537803
512765822571907055376524552855115,5127658225719070553765245528551159863642
7217091398,7217091398312311805404327701583562951365
506380811606090840124222431476103563,5063808116060908401242224314761035633289
6190501772466214587592,6190501772466214587592374418657530064998
haggl,haggled
48181767867772152798,4818176786777215279827025011719581657760
4110522845465835,4110522845465835679362969619219080897536
pures,purest
382893732153128,3828937321531281879754113921941560663162
spraw,sprawling
1954430556748370425907553004950,1954430556748370425907553004950664994802
philopro,philoprogenitiveness
897622655484941621714989532383,8976226554849416217149895323834216001140
77584971731733287,7758497173173328730528113496959166838787
278445789186942149294515401742146232403,2784457891869421492945154017421462324030
55804006698252319122557,5580400669825231912255705191336314072113
symptom,symptoms
43265926467223998218645279766482667,4326592646722399821864527976648266730701
7821037407330,7821037407330768184330408936244605767060
5409802610781691689418,5409802610781691689418764353363449482900
wield,wielding
241013908779161651226804414809765,2410139087791616512268044148097656189797
794114711041068870373867437,7941147110410688703738674378147161236141
rankin,ranking
425869829469593080191529872,4258698294695930801915298721172556347546
589575273521412445149542462972258510,5895752735214124451495424629722585101207
deprec,deprecate
bulleti,bulletin
sleut,sleuth
8438130,8438130609555262272083751862983706678722
55737090855150648002321476443037232466,5573709085515064800232147644303723246614
447325437310020627384668123516910163592,4473254373100206273846681235169101635925
611905414595537885320,6119054145955378853200366615264923610030
9319152726802782102415406297958288,9319152726802782102415406297958288284663
depres,depressed
undersign,undersigned
87794671312,8779467131210427633808726957386093146315
11371975227343654584,1137197522734365458411622066281660256333
282376464804295311802328782509,2823764648042953118023287825098194558153
917433719320,9174337193208062873130358964057087377996
890685186755868574434,8906851867558685744344692137920945906836
8205,8205467856711479730650770354756205674283
10512073138466487175475,1051207313846648717547518382979990189317
64314890323,6431489032333739267634091155271897684298
42779459,4277945973817146810395192821550688079136
greedine,greediness
3541306067213604600,3541306067213604600038966109364709514141
22305625,2230562567562547017250863497653672886059
transla,translation
68195234523807446299877664,6819523452380744629987766482487375331301
66348383589670340911551308782,6634838358967034091155130878201387234947
330352211182907159753882183977755281298,3303522111829071597538821839777552812981
8212,8212008601904369428956102301731743150352
52411856734897392234152750707954,5241185673489739223415275070795413745346
89834505860043168226586311766062372017,8983450586004316822658631176606237201721
mainma,mainmast
507181773,5071817736417497632544367735036325800040
41320376225862458224784696669,4132037622586245822478469666978594791498
66536366037007588100445026,6653636603700758810044502657349351277074
506732550860683433720,5067325508606834337204387481867916689757
misspelling,misspellings
6140375378595945063632270951,6140375378595945063632270951224892419318
341158193461833669216957,3411581934618336692169573605081585080837
325614952744243584753011150345,3256149527442435847530111503451037376882
068136378152964615,0681363781529646159632606987449611053683
acquisitio,acquisition
16165112,1616511280731852933312407091234383250230
8223,8223534992935822836851007810884634349983
affrigh,affright
565184822031252149507003,5651848220312521495070037830041121621212
celebrate,celebrated
583127782,5831277826625762288108104414704097708248
504018892319267557518354054956,5040188923192675575183540549560177329071
necessitat,necessitate
639517394110131152502,6395173941101311525027504657493430637665
6405975494,6405975494712390923724581261545825266673
muhammada,muhammadan
95837634534266342094621442667,9583763453426634209462144266724539871710
rankle,rankles
87771805,8777180525029079164541479117361625315584
rankli,rankling
059554711224439031964766427610381642,0595547112244390319647664276103816428591
transpi,transpires
lifec,lifecycle
2588256806438946389880872,2588256806438946389880872735284406462208
63066998966328,6306699896632888532682145204083110738032
interferenc,interference
loathin,loathing
kille,killed
85533357279772205543568,8553335727977220554356812630253574821658
4631855976580,4631855976580561717446840450048285353396
acciden,accident
combativene,combativeness
9287511385856973381,9287511385856973381976083524423240466778
637523647,6375236479626857516600665393641422730630
7875319424651314443899,7875319424651314443899711959681059379575
7381323286279434907632,7381323286279434907632338298807531952510
12677281259395,1267728125939582205242899913716906856504
6346444770067871310668324178715562817,6346444770067871310668324178715562817791
28384415225794197648249963184794,2838441522579419764824996318479414814660
killi,killing
8245,8245684941273860566491352526706046234450
070340324013,0703403240133480638851409576955714719036
compr,compressed
1600117160338604,1600117160338604710710015235631159734711
0563772002342781180262150269,0563772002342781180262150269179040048800
3197269298451668330691950507999,3197269298451668330691950507999335725916
35309371235243969149662310110328,3530937123524396914966231011032824357006
91672227371843038,9167222737184303852631072660000473678724
118783115408,1187831154087577756002066412456229323911
572187460210053114,5721874602100531148335132385004782716937
fumin,fuming
507502886084,5075028860842353696671519166851042800174
40902387,4090238735534185164264448652478057638261
transpa,transparent
146800015,1468000151211434422560238744743252507693
morni,morning
chirrup,chirrupings
8256,8256009273977667585642598378587497776669
79867392080384563372331198385586263,7986739208038456337233119838558626380085
52495269685376314437998340336947124,5249526968537631443799834033694712444724
mehtin,mehtinks
absur,absurd
821259805507548512323133313,8212598055075485123231333130062149004270
sprig,sprightly
588881515208374824500344,5888815152083748245003446304650598456969
arabi,arabian
7596948538057364208,7596948538057364208384918887095176052287
484778657310660832173093768033821742156,4847786573106608321730937680338217421564
584491,5844916693625515693709168552526447207865
20992362829226125432360712262703245,2099236282922612543236071226270324572637
351291392359545295140743,3512913923595452951407437943144900950809
41774056125700,4177405612570030362581170483838539120727
790148,7901485158395404442839883817975112453555
8408570397815199814882239,8408570397815199814882239005994891194647
798746835342962974965254542686423494927,7987468353429629749652545426864234949270
594743373785,5947433737856955384562468010139057278710
595305137693837538154348,5953051376938375381543486981101990651706
797512963,7975129633326675259272351611791836777128
3742054978566598954690899385589184410,3742054978566598954690899385589184410856
discrepanci,discrepancies
commo,common
08371472040674289962767203154102,0837147204067428996276720315410211504333
12684357603569019705231383646,1268435760356901970523138364640961311774
232527057200,2325270572005303988289499034259566232975
4625594037892492,4625594037892492500762438689377647531010
3690321031976898112055595369465424,3690321031976898112055595369465424704173
2543536823186182982713182489884,2543536823186182982713182489884498260285
31972692984516683306919505,3197269298451668330691950507999335725916
26883132894705538913572907,2688313289470553891357290706967599556298
7661237826975063430472632784537190244,7661237826975063430472632784537190244479
finger,fingers
561828176343929570234710460088,5618281763439295702347104600882306375098
6733670106150942434,6733670106150942434569844018733128101079
19584102925256853,1958410292525685365618131387840864771470
9123261956462149376527526,9123261956462149376527526356402127388765
5570835998154489128686348072071006,5570835998154489128686348072071006178705
049383314898033854890946,0493833148980338548909468685130789292064
38289373215312,3828937321531281879754113921941560663162
76732164933,7673216493318989671829786579746122165739
81462,8146223642994939020732850720980409053000
425341776459,4253417764590821513675258479774465114750
468320556363164318939,4683205563631643189391762626993103428948
099656713350771,0996567133507711905899945951923990615156
3465602742584865,3465602742584865956870745103527942916334
945603551919,9456035519195603962301157866323750234725
6456473,6456473035037374538503489286113141638094
6383913916307609763649902889305880,6383913916307609763649902889305880534066
050036075883272488678793240933,0500360758832724886787932409338007186415
350431513960669132,3504315139606691325837903374862083669547
juridica,juridical
2520124081345228597462671517715222306,2520124081345228597462671517715222306374
017293907303350869020922519,0172939073033508690209225191244473932783
905840591849883381071136607365753691,9058405918498833810711366073657536918428
adverti,advertising
21607494,2160749469654989210474443927871934536701
367180053845637855129171848417,3671800538456378551291718484178415947974
patrollin,patrolling
foresigh,foresight
solicit,solicitation
5219148498992040000731067236994465,5219148498992040000731067236994465524602
722298041707112,7222980417071122569963109459450977655664
855333572797722055,8553335727977220554356812630253574821658
freenet,freenets
413692302293139751143702404830227357629,4136923022931397511437024048302273576290
transformatio,transformation
90459679470466856023582839197599752,9045967947046685602358283919759975285865
31918450647136691225764152137698962,3191845064713669122576415213769896260940
755072331,7550723319888417590521211390376609272658
4899850763163066805026711,4899850763163066805026711594463629352512
6455897616974559784,6455897616974559784092114091676840202693
2128847409929,2128847409929537040546962226547278807248
infus,infused
squalidn,squalidness
258598,2585985991238439935755732850286131559703
69479596458580442519490,6947959645858044251949051107333876799467
mainfr,mainframe
negotiatio,negotiations
9269436,9269436457835781560850330339246603955379
01723518167156875,0172351816715687541634849494912890017393
276176114616254935649,2761761146162549356495903798045838182323
67750085960128475289259463348,6775008596012847528925946334831240876674
7540420591,7540420591146493088821905024885764575208
40980641017501651107293290783,4098064101750165110729329078321774875662
absta,abstained
kaleidasc,kaleidascopic
causin,causing
473833315101,4738333151014683952964113973296724579335
102219099906257373,1022190999062573733834727264986782444010
014711747846483924122567652359341,0147117478464839241225676523593418554066
090007474065945650315375044177982192,0900074740659456503153750441779821923063
spinne,spinners
absti,abstinence
323887707999698641372275526,3238877079996986413722755263176496628824
79442566024330646,7944256602433064619312002953123619348034
spinni,spinning
masterin,mastering
1499197980812095692,1499197980812095692195622632313741870979
35036604169973297250886,3503660416997329725088687696640355570716
6622356287,6622356287459138518590441625066322224956
0745833068686623130915578000596652273,0745833068686623130915578000596652273618
5084783,5084783127474791909996889937275229053674
1268435760356901970523138364,1268435760356901970523138364640961311774
comic,comical
241013908779161651,2410139087791616512268044148097656189797
57499849,5749984933920393174454026166636746466687
3424723,3424723358636077798096019974518775884545
brighte,brightest
180399432170000905426507630955,1803994321700009054265076309558846589517
4438682533745889,4438682533745889962375133378280532928272
523379,5233795630944144669822245702636711949328
scorn,scorned
1803994321700,1803994321700009054265076309558846589517
16994373935069662957124102,1699437393506966295712410273239138741754
929068447577982517955697582350843,9290684475779825179556975823508437174610
anticipa,anticipate
tennesse,tennessee
449834141919799181799098646315,4498341419197991817990986463158324602151
833450486907,8334504869073382793484253056987374694973
conductin,conducting
92307186245454322203955273529,9230718624545432220395527352952402459038
7812182401412993685904651465192,7812182401412993685904651465192091986053
6133138458300075204493382656,6133138458300075204493382656029760673711
525006918026747725078958903448,5250069180267477250789589034488566730814
642612004256628602157,6426120042566286021578011404678796623392
5677628023346565854351219361,5677628023346565854351219361896876831439
snore,snorer
883057930,8830579306577033314985100683571356243418
uncan,uncanny
9341570570863450733443976,9341570570863450733443976604780386678461
7598342205080,7598342205080893512902312247597064410567
56664,5666499902261686019672053749149951226823
19145884283300052568477687430591,1914588428330005256847768743059163904943
escapin,escaping
eviden,evidently
poster,posterity
searchabl,searchable
81712867205865148,8171286720586514828531727356906983993511
88824934213644241783351931978,8882493421364424178335193197865439402014
cetolog,cetology
2316616,2316616152445059805767457653355523387156
4537837844724692888305,4537837844724692888305469790001312489521
854067117444493,8540671174444932479519572159419645863736
817128672058651482853172735690,8171286720586514828531727356906983993511
59493020921122052610312390682941345,5949302092112205261031239068294134569678
480900316294197587619594195659255673287,4809003162941975876195941956592556732874
blamel,blameless
498861657094846,4988616570948466657706745770002071443325
76932055491,7693205549118601535195516546279411755939
418256496556329451870963748407436,4182564965563294518709637484074360669912
233025408607611585932160,2330254086076115859321603465240763923593
unfulfill,unfulfilled
uninhabite,uninhabited
sidewa,sidewalk
0524370494021521875478251633470824,0524370494021521875478251633470824303035
civilizatio,civilization
scotl,scotland
21259411,2125941107957349146684680220501816192150
8891268679281239114888003672072973,8891268679281239114888003672072973080135
44630,4463005504481849916996622087746140216157
094929847522746253456,0949298475227462534564256702254695786484
6360636867461196662034,6360636867461196662034730460891727724004
812319602533733677437970687713814,8123196025337336774379706877138147475521
0768495583288,0768495583288190293564201219633684854080
04565779272035205921345924272,0456577927203520592134592427296520668333
universitie,universities
413567955424664601335,4135679554246646013356636173058117116460
9978940439084744359697205206,9978940439084744359697205206599901782853
swind,swindle
0354021234078498193343210681,0354021234078498193343210681701210056278
616479613477909,6164796134779091232799526492904515114830
3132737382,3132737382707595039088253122353687638981
636230510177313226857923283,6362305101773132268579232832164818921732
2255162,2255162155107179460621892674335641960083
511552124688935,5115521246889358732898783362678193617640
663483835896,6634838358967034091155130878201387234947
36672808724142911080802918960931275262,3667280872414291108080291896093127526202
2329175076469684003556425,2329175076469684003556425503797106891999
wyomin,wyoming
6947010678311789270955272532221252243,6947010678311789270955272532221252243616
326104892768731829917950379944446,3261048927687318299179503799444463281585
1259293668405913,1259293668405913700595269149344218618917
230521475994305800,2305214759943058006652042710117125674185
61459946385783782110,6145994638578378211017122446355845171941
90180764,9018076406042138307308774460170842688272
826914878435567935257280887,8269148784355679352572808875543164693077
58449166936255156,5844916693625515693709168552526447207865
4010084303806314421837767503498134,4010084303806314421837767503498134081693
swift,swiftly
7872389640431453641905411015143,7872389640431453641905411015143717737977
44616,4461642557503400142898255762038636438413
54046,5404683423386107608236057829419480093343
untrustworth,untrustworthy
194475608128319330956796855827719320312,1944756081283193309567968558277193203120
coweri,cowering
dubl,dublin
postin,posting
583127782662576228810810441470,5831277826625762288108104414704097708248
645803182058496261322346526061754135,6458031820584962613223465260617541353244
91743371932080628731303589640570873779,9174337193208062873130358964057087377996
ruino,ruinous
47594571382178525166427427466391,4759457138217852516642742746639193200305
1654803001453592125506,1654803001453592125506964053452638234521
311730123,3117301238197068416140397019837679320683
96343639226842591641,9634363922684259164168669438122537135960
7986563590796846219153494458,7986563590796846219153494458767717006377
grazin,grazing
5427570641944088338168411,5427570641944088338168411111662007597872
68698,6869871772552265257084287457330398597442
63061971803395,6306197180339579795225395086974325465026
80812655399736759,8081265539973675916799759010867483920062
30209941521522886,3020994152152288611175126686173051956249
whethe,whether
1081604152410021419593734978643166,1081604152410021419593734978643166155673
64026367031519576504933,6402636703151957650493344879513766262192
8357839,8357839017934997137909136967064976371272
43627881928374025318,4362788192837402531856685450408939294010
31160830275119,3116083027511943848238615528524650103294
2282766,2282766643092649005922498102910687594345
782114666899968452270429,7821146668999684522704295458971092216365
14361789141519151797653784828,1436178914151915179765378482826870187500
handspike,handspikes
truss,trussed
71289708293953608328830502560727,7128970829395360832883050256072727563548
804069317247691522192174090968802090088,8040693172476915221921740909688020900880
452253550035968325337,4522535500359683253374891862786783594439
xmode,xmodem
4989467,4989467873509295816526320722589923687684
280101006681787867761198259615376436,2801010066817878677611982596153764364182
681952345238074462998776648248737533,6819523452380744629987766482487375331301
659091665961240202177855885,6590916659612402021778558854876176161989
46322370207153,4632237020715331348870831741465914924063
6456291805905295974791266,6456291805905295974791266162882381429824
succe,succeeded
7004468901104992393,7004468901104992393921808815562619183440
message,messages
19611235718881115072,1961123571888111507236073031585066225745
truth,truths
18476283,1847628306340588324731228951257944267639
07684,0768495583288190293564201219633684854080
espar,esparanto
succu,succumbed
4809003162941975876,4809003162941975876195941956592556732874
076343209131978031,0763432091319780314031658897379628301178
remembrancer,remembrancers
508591512658121,5085915126581214382337107294914808847235
531500645346232100713358490763304,5315006453462321007133584907633048328153
079812,0798120465679532298635737458903165400701
3316811625518980604091,3316811625518980604091830189075121701929
358614825282001,3586148252820017348957533954255019475442
serfdo,serfdom
retali,retaliation
boas,boast
33732668716759467153,3373266871675946715392611950649224725627
shouldere,shouldered
humilia,humiliating
6040408483,6040408483796190725421658694094866820923
561326464672119548011424551,5613264646721195480114245513394638238590
8199775133263932215794782,8199775133263932215794782124933070511073
68873902,6887390206902794534382369305311334409013
haire,haired
huckl,huckleberry
418661289,4186612891526444692622288436629946273246
huntsm,huntsmen
7386206917403695213533,7386206917403695213533732531666345466588
unciv,uncivil
courtship,courtships
09387064,0938706441886733491099877926005340862442
halfwa,halfway
0690694753343,0690694753343167780263220722626588184275
8531386101867292188934703934207224555,8531386101867292188934703934207224555679
652146960276625835,6521469602766258359905198704230017946553
7816190894908487717722503,7816190894908487717722503860872618384947
uncle,unclean
switz,switzerland
retain,retained
whette,whetted
2099236282922612543,2099236282922612543236071226270324572637
18878795426418201,1887879542641820145369659962842686882363
68077511126663,6807751112666368547994446093480999295187
imprudenc,imprudence
husban,husband
412635346413181858792480760553,4126353464131818587924807605532681228815
slive,sliver
639517394110,6395173941101311525027504657493430637665
651845913143794649408,6518459131437946494086272149669719100359
remonstrat,remonstrate
55701565824427661599,5570156582442766159932646315580667205312
8362289709959,8362289709959898340548496228428939846984
1256703078,1256703078718851093363444801496752406185
1968698934611177160561910681226015874,1968698934611177160561910681226015874410
84307471326768283097203149049868,8430747132676828309720314904986888445618
32675015324359,3267501532435909029491516973738110897934
19631267,1963126752689163621363510326480772329149
ough,ought
06802539,0680253981841892988894303822476618640585
3978098192019726759010749,3978098192019726759010749924884966139441
078314577589128,0783145775891280203970053633193821100095
uncla,unclaimed
moan,moans
modu,modulated
996102509,9961025096113761670187568525921208929131
03516410189902752936,0351641018990275293668674318349554474581
378029,3780297272073624396723985414448075728681
missouri,missourian
96057520531,9605752053192594847679397486414128879475
mode,modem
8658651684645699648100156337412550,8658651684645699648100156337412550984797
3109003823116855,3109003823116855374520901095101174796663
modi,modified
904596794,9045967947046685602358283919759975285865
haine,haines
201004081176012327051316374315448757176,2010040811760123270513163743154487571768
8045188511908718588299514,8045188511908718588299514331534128549297
goodwin,goodwin21
30051,3005178853973790945526513514407313004986
72160554614396773362584629,7216055461439677336258462997385077307751
17096,1709615504933383904526124043955174491368
449684875602336248270419786232090,4496848756023362482704197862320900216099
35948831768148919430,3594883176814891943065304260297738854929
0128170543067985261868,0128170543067985261868949895004918275008
uncer,uncertain
moch,mocha
apothe,apothecary
30055,3005522324221858619139479518422013155331
934157057086345,9341570570863450733443976604780386678461
5266386076624,5266386076624512842993684350826128813673
uncen,uncensured
puissa,puissant
436226496550644984852161249844237592844,4362264965506449848521612498442375928443
unship,unshipped
7217091398312311805404,7217091398312311805404327701583562951365
144395418,1443954182534412690033311819142680707351
unche,unchecked
3840626612195714,3840626612195714191106324606177418057721
thoughtlessne,thoughtlessness
455785589877300870323472641838,4557855898773008703234726418384831040394
18986352827092313047089,1898635282709231304708921568475820775303
779884,7798846114601507761711626180078155791547
uncha,uncharted
521084584072443,5210845840724432383558606310680696492485
28189539,2818953910289168163287093097131841398154
arcti,arctic
favour,favourite
976034708844046473083172,9760347088440464730831726826112777236133
sucke,sucked
sucki,sucking
768608534776814950229,7686085347768149502299280938065840007311
2414019075468160777097792057938389,2414019075468160777097792057938389537819
317443562883578609861545691161669857,3174435628835786098615456911616698573880
querie,queried
inculca,inculcated
621800,6218004904795597959290591655470505777514
arctu,arcturus
718577701418060644363681,7185777014180606443636815464440053316087
guilt,guilty
19447560812831933095679685582771,1944756081283193309567968558277193203120
tackl,tackle
priceles,priceless
sacram,sacrament
infectio,infection
4630467726914552953690154,4630467726914552953690154167025838032477
14203426465560422112239134631023,1420342646556042211223913463102316129083
32699,3269996508860870999964899373049307170967
swirl,swirling
77659357803795650268061307217,7765935780379565026806130721758672048541
566649990226168601967205374914995122,5666499902261686019672053749149951226823
4100758751490829582,4100758751490829582275691935054218410644
7205935530,7205935530520700706072233999463990571311
3308353623124887038641619436150652955,3308353623124887038641619436150652955126
5949302092112205261,5949302092112205261031239068294134569678
8120244517540185213,8120244517540185213266374053880290124972
2186545997159,2186545997159663901564194175182093593261
56335017074857902724870137026,5633501707485790272487013702642032839657
76974774,7697477445194704383673960007657862824547
remnan,remnants
8132104845187845162306,8132104845187845162306239118780246040508
officia,official
sidedn,sidedness
9269436457835781560850,9269436457835781560850330339246603955379
09602859415809719913429313295145924,0960285941580971991342931329514592437363
8658651,8658651684645699648100156337412550984797
593419856247807144349772,5934198562478071443497720199170266538071
spinnin,spinning
bois,boisterous
05795490080760400341546621376696064,0579549008076040034154662137669606444293
01827663362279781045463311312940448335,0182766336227978104546331131294044833570
jgood,jgoodwin
446292093239994175933749178,4462920932399941759337491789978648495814
7587519836861526164087252594820126,7587519836861526164087252594820126991923
uncensu,uncensured
moha,mohammedans
0345261665892577931395405145369,0345261665892577931395405145369730429462
unbou,unbounded
3385833039117874757597706595357097964,3385833039117874757597706595357097964001
9586313826832914771163,9586313826832914771163963370924003168945
depositor,depository
2545432741934,2545432741934959955695902432790971743922
64713304954355504479027712,6471330495435550447902771286900956433579
891087016427016901400782,8910870164270169014007825748311598976330
postur,posture
98175309462304760483239937939,9817530946230476048323993793910021425329
2170336151163782359059,2170336151163782359059685168880561304838
huddl,huddled
0210296033185887273332,0210296033185887273332987793525701823938
slaughterh,slaughterhouse
6636674072066,6636674072066899906132062779399411280575
2542366067745004,2542366067745004134157943121125012752322
794327485714882782160884,7943274857148827821608844765700041403499
denmar,denmark
90459679470466856023582839,9045967947046685602358283919759975285865
348038221037364469704696749304281091,3480382210373644697046967493042810911797
impotenc,impotence
39943333773114691197073,3994333377311469119707378610419639864221
fruiti,fruition
094199903737,0941999037372124620167703051779035295279
hypoc,hypocrites
8322,8322134145548259136720282328439654900180
2212810419044804724794929134,2212810419044804724794929134228495197002
subve,subversion
694701,6947010678311789270955272532221252243616
71289708293953608328830502560727275635,7128970829395360832883050256072727563548
suppress,suppressed
687689641,6876896414259601646896471063480741099285
vibr,vibrant
679479588103339354132897025288935337,6794795881033393541328970252889353374810
through,throughout
79298774878416151634949730970079436830,7929877487841615163494973097007943683050
