525714904543,5257149045432792519079400711150478537803
51840445170427018938199424341009057,5184044517042701893819942434100905753762
693700278331,6937002783312365427450532283462669786446
outri,outright
07132,0713218053398882813934604985053234047259
monst,monster
9352580382422737761243690870987,9352580382422737761243690870987518914904
07948803314,0794880331410992499071132416945042413912
34725,3472525472435765919296994906167018906143
731314,7313146387857817205661409023041499923248
765131027792627974398195761750559130,7651310277926279743981957617505591300993
ming,mingled
96801087899490506,9680108789949050665449154457795216603855
40561666867664402868,4056166686766440286821160729483030523646
631742,6317428632911963339913270908606507459526
involve,involved
327024255193915090,3270242551939150908360134623961233500108
mino,minor
4473254373100206273,4473254373100206273846681235169101635925
binh,binhex
polybu,polybus
doug,douglass
7904159804399212488,7904159804399212488984866079504501170116
17745008283769357009,1774500828376935700995419541839029151033
07121,0712134539837113575009758544059395586617
870956708432252564,8709567084322525643338959978124021641899
9626448772056043078634808,9626448772056043078634808885709143464793
denoun,denounced
041383,0413832411607226029983305353708761389396
7821037407330768184330408936,7821037407330768184330408936244605767060
934157057086345073344397660,9341570570863450733443976604780386678461
00537830461954063697184291,0053783046195406369718429161685827341222
compassiona,compassionated
25739659502896456,2573965950289645637766038988037941517917
6182955669893965019614544401768162810,6182955669893965019614544401768162810604
unplastere,unplastered
2842910381727212131386815655244281098,2842910381727212131386815655244281098711
35413060672136046000389661093647,3541306067213604600038966109364709514141
631757,6317570430114850873840485918501572643921
4407723705089004449661329585953602,4407723705089004449661329585953602055603
66861099,6686109943830499604374073231957844732548
813210484,8132104845187845162306239118780246040508
687923125104608097738955654889628150,6879231251046080977389556548896281508951
bird,birds
7128970829,7128970829395360832883050256072727563548
464609981925761,4646099819257616235478710913832967563761
5560395905,5560395905381507241627615047252487759578
5580400669825231912255705191336314,5580400669825231912255705191336314072113
13356244383818536627356378343692127,1335624438381853662735637834369212793547
3512913923595452951,3512913923595452951407437943144900950809
4771881533,4771881533990204703674908435930908635477
90230668930641789,9023066893064178977808158101360449495409
61331384583000752044933826560,6133138458300075204493382656029760673711
608092696229889416304728778005474,6080926962298894163047287780054743798498
078499404930918919181649327259774030074,0784994049309189191816493272597740300748
schaf,schaffer
swayi,swaying
mish,mishaps
swaye,swayed
misl,misled
misp,misplays
5692614510885781224913961,5692614510885781224913961691253420291813
3210866604791259893835192,3210866604791259893835192669449755356809
7612288534739318960081096520,7612288534739318960081096520209015110457
07895591654981303729294446230637,0789559165498130372929444623063712843579
mist,mistress
44630055,4463005504481849916996622087746140216157
9493128666534650,9493128666534650337288463906499684606447
56112,5611229018128471013791721512466742850006
blessedne,blessedness
35145076415353605194621122,3514507641535360519462112217000676321611
misd,misdeeds
24248361379647569248207,2424836137964756924820763213564273572616
714942334,7149423343867876705824452296605797007134
3771705474725026,3771705474725026941732982890400239372879
recommende,recommended
birt,birth
5618085970100800816225574550391,5618085970100800816225574550391013219819
752009593453607316226118728173928074,7520095934536073162261187281739280746230
8729946480,8729946480778649770936196938929089171822
81712867205865148285317273,8171286720586514828531727356906983993511
3239066267086028461,3239066267086028461633760515735990508698
847292909015468559163792696196841000,8472929090154685591637926961968410006765
interpret,interpreted
250839646,2508396461328929584567927365409119947616
2545432741934959955695,2545432741934959955695902432790971743922
79535934,7953593440354945217396032709540771210733
17036442426942830574574715674943,1703644242694283057457471567494391573593
124428417,1244284176256230139538669970308943645907
discrim,discrimination
845768068704978,8457680687049780448241057997107715775790
habea,habeat
136258,1362589418097880156773789513103131573611
division,divisions
11937932372453857209607582277178483,1193793237245385720960758227717848336161
48199022539902231591338814585148722512,4819902253990223159133881458514872251265
misfitti,misfitting
enchantmen,enchantment
42740364665,4274036466594154400092799908634806622334
58304122586080507404109166785395692,5830412258608050740410916678539569261234
44137,4413708233391788611470822865753107853667
miti,mitigate
62950718490427789258,6295071849042778925855274303522139683567
14136204892655566810946,1413620489265556681094670763865360830158
27971466476760328471,2797146647676032847133298550194568977275
190115738341879307021540891499,1901157383418793070215408914993488416750
bitn,bitnet
3385833039117874757597,3385833039117874757597706595357097964001
144395418253441269003331181914268,1443954182534412690033311819142680707351
3460377687292360013865695939523,3460377687292360013865695939523007680913
26940215940792448054125,2694021594079244805412553604313179926967
6807751112666368547994,6807751112666368547994446093480999295187
812319602533733677437970687713814747,8123196025337336774379706877138147475521
4407723705,4407723705089004449661329585953602055603
722298041707112256996310945945097765566,7222980417071122569963109459450977655664
017235181671568754163484949491289001,0172351816715687541634849494912890017393
uttera,utterance
9208952,9208952182644710514911419441192277010977
discree,discreet
dispensin,dispensing
4549594387368078395699119870,4549594387368078395699119870593880855008
sente,sentence
293018673943971638861176420900406866,2930186739439716388611764209004068663398
416193143126,4161931431267153558715486674789939868551
senti,sentiment
01729390730335086902092251912444739327,0172939073033508690209225191244473932783
269582654478205,2695826544782056729877564263253215942944
921376794209627560883081,9213767942096275608830815094380307056660
leisure,leisurely
6933653652880580156390360562,6933653652880580156390360562722752187272
26679043961,2667904396142318529919891810655544124772
unseei,unseeing
49587927700702529,4958792770070252989609967989759419557352
010731470653154201300583810458905,0107314706531542013005838104589050067645
5928418041510055519914656493487279,5928418041510055519914656493487279696935
schol,scholars
711809238440656353136182676923761613389,7118092384406563531361826769237616133892
498565,4985657055608784211964039972344556458607
unseem,unseemly
8171286720586514828531727356906983,8171286720586514828531727356906983993511
330452795466185509666618566470,3304527954661855096666185664709711344474
unconscio,unconscious
libso,libsoft
235065653233179773865666618,2350656532331797738656666181652390017664
722056469924771,7220564699247718289310588394769170851420
6676813,6676813962114438916324032357415737737879
39911794,3991179449924848091507100244407848286659
9589582881907490040331593436076189609,9589582881907490040331593436076189609669
2628532947105560267041338,2628532947105560267041338450050782739064
4869916077111131569725392943756,4869916077111131569725392943756732215758
underflann,underflannels
135925574751353516066,1359255747513535160669108359443999692315
524082850120190,5240828501201908310786780670618511457409
32129,3212907772374850663548917089285076023435
7052722787494032125064,7052722787494032125064542620630446947080
95047405652104100226898785852,9504740565210410022689878585254706890316
31617813894970955038369,3161781389497095503836947959461797982925
receivin,receiving
failur,failure
0976904563415765733955,0976904563415765733955495884489480936040
utterm,uttermost
4980318169828654166132,4980318169828654166132873909074116734612
utteri,uttering
mixe,mixed
1063986870366826329905057,1063986870366826329905057770626639786845
uttere,uttered
1348695851652674595151876800,1348695851652674595151876800333955224105
32399290268539249981236709142161,3239929026853924998123670914216134887815
1866081937489686999,1866081937489686999613014869246944824207
81808950215,8180895021553100673598184430429105288459
731347,7313477761341509652624483327093438984120
7003711618294,7003711618294859399311999550704553811967
irrevoca,irrevocably
52500691802674772507,5250069180267477250789589034488566730814
8141606391312,8141606391312359753503903200775295873924
463185597658056171744684045004828535339,4631855976580561717446840450048285353396
909178573976595199392,9091785739765951993929939955675427146549
wagere,wagered
assiduou,assiduously
068025398184189298889430,0680253981841892988894303822476618640585
175837,1758376884367860814463196419125665740477
41834687865142,4183468786514254137768605429107972100427
advocatin,advocating
prerog,prerogatives
192353853105173666915408731246723344,1923538531051736669154087312467233440702
34471718615647723811737,3447171861564772381173703565491762870758
637134520543980227786633729329082991,6371345205439802277866337293290829914010
804896,8048966906295119432473099587655236812859
50847831274747919099968899,5084783127474791909996889937275229053674
7230760337544234687164722379550779,7230760337544234687164722379550779413030
micros,microsoft
32388770799969864137227,3238877079996986413722755263176496628824
physical,physically
769189238,7691892389063090542534883896831762904120
9884854560549613002157761152558133,9884854560549613002157761152558133961840
skirmishin,skirmishing
unhear,unheard
wicken,wickenden
opaq,opaque
knittin,knitting
86791067519900996613920623873231878675,8679106751990099661392062387323187867584
0544610739794024751844155581,0544610739794024751844155581780879628222
49886165709,4988616570948466657706745770002071443325
2797146647,2797146647676032847133298550194568977275
97185146238654216714292361916474021725,9718514623865421671429236191647402172547
34513687160098037871255,3451368716009803787125567661439231464580
34754,3475499431740580563099143218212547336281
292249293077319,2922492930773193930979545287741245118395
58709,5870996357773590271962850611465148375262
5168144627670903,5168144627670903450457460997444500166918
8096395500800,8096395500800233476761870680865268787227
7726722440,7726722440052684019965333341840043455252
6403785349,6403785349071490898423178917397836506547
monar,monarch
outdo,outdoor
640580781081865733766815789382765645,6405807810818657337668157893827656450642
099672013,0996720131237303297076789887400993173096
22339077841275184193161188155887,2233907784127518419316118815588722967674
above,abovefiles
0817386959755176083877600277517,0817386959755176083877600277517253037133
moderati,moderation
38518949505897971286631644699407,3851894950589797128663164469940749095947
4650684,4650684481395616672207292612101646923390
height,heights
moderate,moderates
37281998,3728199869021311629886680267446443489233
suscept,susceptible
0018747301919731088,0018747301919731088115751677700507143201
swall,swallow
atheni,athenian
845768068704,8457680687049780448241057997107715775790
conveyi,conveying
54686267885,5468626788523300449677955807616618018336
7859415796210437878707215481409172516,7859415796210437878707215481409172516361
680775111266636854799444609348099929,6807751112666368547994446093480999295187
charitie,charities
420001457,4200014574760819302212066024330096412704
618585115350880999820048,6185851153508809998200482761808307209649
acquisit,acquisition
9729329,9729329068272046476503669697652276736454
4811782,4811782983494172116749194256016086853324
0574450,0574450289224688628533654221381572213116
790148515839540444283988,7901485158395404442839883817975112453555
reverent,reverently
8584053644602161651788556896930268,8584053644602161651788556896930268518895
0926621322,0926621322927364971865395286656753857211
though,thought
462559,4625594037892492500762438689377647531010
cosmopolit,cosmopolitan
163948397811986615585,1639483978119866155851962164876959363989
2853317943535073401,2853317943535073401891193638546730000660
outcr,outcry
3728199869021311629886680267446443,3728199869021311629886680267446443489233
70967939354636396448,7096793935463639644813902571176805779975
outbu,outburst
166099883647917563317672585652359106,1660998836479175633176725856523591069520
403901361073,4039013610739524568624300809672046099554
glidi,gliding
863368869446655,8633688694466556411266228792181211412142
glide,glided
lodgin,lodging
8188440,8188440578002884401812903137865379486961
50401889,5040188923192675575183540549560177329071
829117385427,8291173854273579715415794368949106375974
2801010066817878,2801010066817878677611982596153764364182
sizab,sizable
suffering,sufferings
outho,outhouse
810801793680708083051899646854083,8108017936807080830518996468540836412752
inattentio,inattention
55708359981544891,5570835998154489128686348072071006178705
abori,aborigines
71921760479427404774025331430545,7192176047942740477402533143054513677103
172368812600380902058,1723688126003809020585719930855573100508
477188153399020470367490,4771881533990204703674908435930908635477
93061,9306160016168434070611663449248395156319
84381306095552622720837518629,8438130609555262272083751862983706678722
unwrit,unwritten
01554432168616905370546301761548096,0155443216861690537054630176154809626620
633455010228617051789044,6334550102286170517890440570419577859833
34725254724357659192969949061670189061,3472525472435765919296994906167018906143
overshado,overshadows
systematical,systematically
58449166936255156937091685,5844916693625515693709168552526447207865
monda,monday
159366771221853764237622210477933,1593667712218537642376222104779338956378
stocki,stockings
conveya,conveyance
5584747515162678,5584747515162678153094655412405240916638
outfi,outfit
019644296537064308866092526881154959,0196442965370643088660925268811549596291
conveye,conveyed
15274531612303165705848974316209831401,1527453161230316570584897431620983140132
amorp,amorphous
vegetable,vegetables
685508046571043123854873,6855080465710431238548733516530705707845
97991936185338020,9799193618533802014070724816273043134189
851067361,8510673615276261016026647772485083344719
flogg,flogging
8582740369655329362236090572479794734,8582740369655329362236090572479794734434
stocke,stocked
57800315,5780031580372555541017846186347869064604
presid,president
872280520828676300361091734508,8722805208286763003610917345086321330336
517786533979805808281588063007499,5177865339798058082815880630074995289755
880400845,8804008455133279516284128067967896557016
outgr,outgrown
0174340613952200724036588127982491,0174340613952200724036588127982491432617
3594883176814891943065304260297,3594883176814891943065304260297738854929
920193405754968409048,9201934057549684090481295552265475465071
34513687160098037,3451368716009803787125567661439231464580
916327801885250455848878272237,9163278018852504558488782722376705263811
11596764725075668367726052,1159676472507566836772605235293977301634
4719016196335467707140905908269,4719016196335467707140905908269542251964
258825680643894638988087,2588256806438946389880872735284406462208
324930028040186772391028809786660,3249300280401867723910288097866605651183
843553640276439277790,8435536402764392777908638966566390166776
61403753785,6140375378595945063632270951224892419318
retai,retained
ejacula,ejaculated
422779131629,4227791316293454944253954227273096450579
outlo,outlook
20605121839418516239153,2060512183941851623915370979076808490967
360643517321547010914406508788236367,3606435173215470109144065087882363676423
58511806303644281231,5851180630364428123149655070475102544650
016486,0164865261389184224350179745599361679406
prescr,prescribed
prerogati,prerogatives
unprinciple,unprincipled
presby,presbyterian
58675,5867536575448614076119311259585126557597
booju,boojum
822353499293582283685100781,8223534992935822836851007810884634349983
958399470809547888635032811296268992,9583994708095478886350328112962689923111
9131902370311779690892786623,9131902370311779690892786623112661337671
53581574814022471,5358157481402247126061897306086055906508
slate,slater
3676459875488726,3676459875488726170687163109591315801609
larboa,larboard
790148515839540,7901485158395404442839883817975112453555
04767033866410,0476703386641002527727680088638326662948
7938668614293324543983592,7938668614293324543983592637036699355184
remodele,remodeled
18436597143583348756027405400165571178,1843659714358334875602740540016557117830
12684357603,1268435760356901970523138364640961311774
93626664465502290,9362666446550229073501734765629303331852
uuencod,uuencode
impossibiliti,impossibilities
toward,towards
05109987907196,0510998790719611852832556787472942907151
swath,swathed
162578704765431267906612166441,1625787047654312679066121664414228501744
5616573018540492174771620516784865079,5616573018540492174771620516784865079135
flock,flocks
357535177461573524838,3575351774615735248384321015713998137985
churc,church
165514428643204955256838543079254299909,1655144286432049552568385430792542999093
6676813962114438,6676813962114438916324032357415737737879
0276166958278982913613535306291,0276166958278982913613535306291331427881
1012124434092813146597602213,1012124434092813146597602213604162230311
failin,failing
overhangi,overhanging
0544448132093266,0544448132093266582986850659125571745568
sende,sender
coiff,coiffures
547626945287805165017206747854178879822,5476269452878051650172067478541788798227
3238953940460353,3238953940460353253967583543953505167202
1540143595952986834046,1540143595952986834046574717562321966405
761563218,7615632181084289820770697413870705326611
4943180498341996399,4943180498341996399814587734358631159405
62583923763917178557994689224967501,6258392376391717855799468922496750179251
080649882,0806498829184543953015299820925030054982
sendi,sending
08630815818586281588305456466229769480,0863081581858628158830545646622976948039
3584384057,3584384057673298268163448646707439990917
88172244216495541688,8817224421649554168897855582651980462455
malevolen,malevolent
5083280318786707751177,5083280318786707751177525663963479259219
632599158164499361455,6325991581644993614551724520570204430937
preparin,preparing
69995875921815297612482409116951587,6999587592181529761248240911695158778996
1433194347640,1433194347640357253769143888996830882628
02761669582789829136135353062913314278,0276166958278982913613535306291331427881
21575056729991274,2157505672999127417714927960883150235869
0845358039740277795072051893487170,0845358039740277795072051893487170722955
unsett,unsettled
1679339963283301316385083096794,1679339963283301316385083096794279293455
unarch,unarchive
5367946548933752603,5367946548933752603229062776319833379768
6730360561,6730360561230710723922581504781379172731
3161781389,3161781389497095503836947959461797982925
8023610477431153307851599029,8023610477431153307851599029777714996102
43852827016582461920922195291343,4385282701658246192092219529134323496779
94740939258407362058242849349024756883,9474093925840736205824284934902475688335
554746554000051,5547465540000517662402028259448288338118
653016,6530166683167802698738607554237482985482
volunta,voluntary
08655364745175654879318925644085274,0865536474517565487931892564408527448919
outra,outrage
volunte,volunteers
451077400771946398046265077,4510774007719463980462650777766140535248
sequence,sequences
opos,opossums
warfar,warfare
21837136,2183713605971802594087061553471310448227
1061344455441921013361729962,1061344455441921013361729962856948991933
steadie,steadied
unendurablenes,unendurableness
2768601226558630,2768601226558630456913133560978156776098
96399165593695935576400052363604451411,9639916559369593557640005236360445141148
13340697282255535300,1334069728225553530004474395883007979973
6317570430114850873,6317570430114850873840485918501572643921
26046843614126529565198942911848879868,2604684361412652956519894291184887986819
680537427727378863726783016,6805374277273788637267830165683510923322
148328027,1483280270655383300469329011574414756313
83221341455482591367202,8322134145548259136720282328439654900180
monot,monotonous
65909166596124,6590916659612402021778558854876176161989
848098719641430851468785250,8480987196414308514687852503312898931950
subjugat,subjugate
339167,3391673583102728579723061998175868700492
protract,protracted
remonstra,remonstrance
56071,5607160746524411188418007340678985871592
851159,8511598745434093204010221898270753921240
368036328913966415534206670562327293,3680363289139664155342066705623272936001
0380976919326064,0380976919326064376087432093856028156428
avidi,avidity
monop,monopoly
673367010615094243456984,6733670106150942434569844018733128101079
59456968578281702032549,5945696857828170203254955525288754644660
monol,monoliths
5211729022,5211729022985278518025598478407179607904
77280098618940198,7728009861894019843754464350814982183601
980809523077569358851616,9808095230775693588516160277195214889983
62933759151783923413,6293375915178392341303110543328703526599
291093993103773425,2910939931037734259105923032776526676418
68334417307315080,6833441730731508054401388940840872531975
0009640631540701820289244667315059,0009640631540701820289244667315059736321
665453524088287267537759197,6654535240882872675377591970745262863228
33639214994419371702685762222510741662,3363921499441937170268576222251074166230
9241627725778814797,9241627725778814797477044600542366934615
polyne,polyneices
assistanc,assistance
466021903352039815,4660219033520398153161893578708356160330
eccentricit,eccentricities
0783134286180750,0783134286180750497175747373730296280477
0905769340490614617660709,0905769340490614617660709438011091544326
2471536681,2471536681145666596959735075972188416698
slash,slashing
739824521473283172146219073,7398245214732831721462190733049206081744
600684938040875210854159851278070,6006849380408752108541598512780703332077
68065,6806536650641910973434528878338621726156
859425038584043659932816519414,8594250385840436599328165194149737728672
thimble,thimbles
642329956935697166213782736138899,6423299569356971662137827361388995305157
019323433787315,0193234337873153939403115411184101414292
501434558897071942586398,5014345588970719425863987727547109629537
insecur,insecurity
prevai,prevail
330202070,3302020700517188941706465146238366720632
6495885,6495885748021949967226211858743610397749
kremp,krempe
107879345194133,1078793451941338259963687950209850330214
46832,4683205563631643189391762626993103428948
jenning,jennings
2410139087791616512,2410139087791616512268044148097656189797
divisio,division
6325991581644993614551724,6325991581644993614551724520570204430937
3938062140077792563376193730,3938062140077792563376193730520256993190
44137082,4413708233391788611470822865753107853667
749158286016,7491582860169443992004157110270608150727
18603195986679623634893092,1860319598667962363489309283087840712400
22339077,2233907784127518419316118815588722967674
jeere,jeered
262684177088,2626841770885902843216763521326308388127
01777939776957892084510,0177793977695789208451097926538290562673
10816041524100,1081604152410021419593734978643166155673
8205467856711479730650,8205467856711479730650770354756205674283
481622376,4816223767904149267426000710459226953148
returni,returning
punishme,punishment
1038036899,1038036899144538148456268260400345679824
jeeri,jeering
6426120042,6426120042566286021578011404678796623392
614268592213899305,6142685922138993054980645399144588692472
faraw,faraway
038097,0380976919326064376087432093856028156428
73255433729807,7325543372980735616998611019084720966007
2819080457762410907648708,2819080457762410907648708740615707048665
guerd,guerdon
returne,returned
339167358,3391673583102728579723061998175868700492
38077523189646894043033182148655,3807752318964689404303318214865563701469
milkso,milksop
impenetra,impenetrable
751038478153906,7510384781539068343717740714095628337554
mechanica,mechanical
6611104276719364818363,6611104276719364818363605341087489710668
8134002845552513917355978456150353144,8134002845552513917355978456150353144603
sleev,sleeve
34846,3484633179219044946529230214692597565663
3719869591645186943232,3719869591645186943232424640440167238197
615680077309844160613558437012775734637,6156800773098441606135584370127757346370
6643402702929089914343222392,6643402702929089914343222392033348710826
5232573171665625274275808460620,5232573171665625274275808460620177046433
rekeybo,rekeyboarding
84049566399195915,8404956639919591540342183645372120236786
57043390553570168653120526,5704339055357016865312052649561485724925
035787726468064954935574632,0357877264680649549355746326408186979718
2545136685817,2545136685817248349847008084016386820972
165480300145359212550,1654803001453592125506964053452638234521
75200959345360731,7520095934536073162261187281739280746230
2702792109593543055579732660,2702792109593543055579732660554677963552
1811824937995404770,1811824937995404770083693488892209638142
3575351774615735248384321015,3575351774615735248384321015713998137985
173886176119362,1738861761193622676890576955693918707703
repetition,repetitions
7651310277,7651310277926279743981957617505591300993
inelu,ineluctably
footfal,footfalls
777260848462961895507308506980615002814,7772608484629618955073085069806150028143
302102739,3021027392137884152504757045338780024673
5637750,5637750717270565927177928553719554743385
4660219033520398153161893578708356,4660219033520398153161893578708356160330
95805,9580591237612512030109838678411957258877
6833441730731508054401388940,6833441730731508054401388940840872531975
746689684283402,7466896842834026487332908888817454530471
769189238906309054253488389,7691892389063090542534883896831762904120
6139446,6139446350643069742785469477459876821004
exquisite,exquisitely
083584261338114262,0835842613381142623855420315774246613108
ruefu,rueful
83815,8381554894714673365248367913856643108474
48181767867772152798270250,4818176786777215279827025011719581657760
58888,5888815152083748245003446304650598456969
293018673,2930186739439716388611764209004068663398
99390496682211276815831651124686,9939049668221127681583165112468664511673
borea,boreas
256043696,2560436960611019384272388310758777165359
0865884,0865884845873101658151167533327674887014
533192,5331924231852621667602220733688448444092
3537631148302466687547275666530,3537631148302466687547275666530598197468
16004691033,1600469103366024159045046373335974881199
mottle,mottled
884390878879262,8843908788792621882023055299371323971943
814160639131235975350390320077529587,8141606391312359753503903200775295873924
33519546838335349801,3351954683833534980150326935979816746323
63087889,6308788966615197255618037147259002955071
prosecut,prosecute
1826527,1826527351008031659958888814809945737293
vagrant,vagrants
472866798344129301813134429908823,4728667983441293018131344299088234006652
103883255,1038832550073648999371671832800283988323
86542916558,8654291655853168697537052760701061488025
6456291,6456291805905295974791266162882381429824
87586842504926903709342620280,8758684250492690370934262028022399861803
755072331988841,7550723319888417590521211390376609272658
98528063801298,9852806380129834255379486287824758850820
0165449,0165449593807506342852930531311279659452
22827,2282766643092649005922498102910687594345
324930028040186772391028,3249300280401867723910288097866605651183
8357839017934997137909136967,8357839017934997137909136967064976371272
75200959345360731622611872817392807,7520095934536073162261187281739280746230
586929179182415068053002553370412778703,5869291791824150680530025533704127787034
410075875149082958227569193505421841064,4100758751490829582275691935054218410644
62180049047955979,6218004904795597959290591655470505777514
decorativ,decorative
8545112316681735348382537248,8545112316681735348382537248253476367775
milkme,milkmen
3577590825227466863206,3577590825227466863206188376830450921784
loxia,loxias
560716,5607160746524411188418007340678985871592
86364521932324813393,8636452193232481339393090754566368038513
5708974893048753897955544443791,5708974893048753897955544443791303790422
6502281032,6502281032776211584228243326952862913766
806499084591796203056,8064990845917962030569156680618082658692
761575554916236601762880220601,7615755549162366017628802206010686555241
rancor,rancorous
milkma,milkmaid
092662132292736497186,0926621322927364971865395286656753857211
70150449549641,7015044954964124543616562101509199978629
063860431988936249867649693,0638604319889362498676496935925695921284
331306109510294,3313061095102941408655740710746404019373
panegyri,panegyric
37939907,3793990752166069238053369887956513728559
898878790877809180090507060,8988787908778091800905070604006122001005
5210845840724432383558606310,5210845840724432383558606310680696492485
175837688436786081446319,1758376884367860814463196419125665740477
41072599,4107259910648709897259362243300706760476
263837983,2638379836766815918358904965216372649296
425341701,4253417010988435853189339175934511574023
017235181671568754,0172351816715687541634849494912890017393
493637749605945,4936377496059451521693264494518829263952
79715789640155427688109047589956460548,7971578964015542768810904758995646054883
6226541410672464872161743513173,6226541410672464872161743513173976971222
21367186614,2136718661465404253446314166064987149900
44243,4424371075390777449920695517027618386062
8040693172476915221921,8040693172476915221921740909688020900880
abrea,abreast
disadvanta,disadvantage
4554303052,4554303052745615129612145859444321507490
swell,swelled
redoub,redoubled
83221341455482591367,8322134145548259136720282328439654900180
mornin,morning
32268,3226819247351364635675861121295307464477
216074946965498921047444,2160749469654989210474443927871934536701
4806040437372771834769014,4806040437372771834769014720664234434374
10613444554,1061344455441921013361729962856948991933
637089734014675346551747074709693581491,6370897340146753465517470747096935814912
48314766781836446565100244678274456955,4831476678183644656510024467827445695591
linger,lingered
31139811092831583216,3113981109283158321693156386745974744958
19294,1929497361659442594717547651352052450725
19290,1929000745209895959201159412324102274845
bushel,bushels
222409219903115822925966791315,2224092199031158229259667913153991561438
462283,4622839007354571445964141082292859222393
160279440548271019629077,1602794405482710196290774543628092612567
156581354557831,1565813545578319730419339269008282952718
16213220025119,1621322002511937952724803401331352470141
detectio,detection
1120187618531256,1120187618531256710150212239401285668608
8045704038082,8045704038082077035738758852597604243460
76879524224456397301831129145115132,7687952422445639730183112914511513227578
32253,3225316820420283499364159598019734388988
queeque,queequeg
purifi,purification
1051207313846648,1051207313846648717547518382979990189317
02287721123345624421024715163941,0228772112334562442102471516394125125895
72229804170711225699631094594,7222980417071122569963109459450977655664
grassho,grasshopper
272191345775249057715127733584233,2721913457752490577151277335842331400835
14680001512114344225602387447,1468000151211434422560238744743252507693
8329548717526047141130648472708872,8329548717526047141130648472708872466971
840495663991959,8404956639919591540342183645372120236786
3168766305099837441859803498821,3168766305099837441859803498821239340919
8986017946587214444,8986017946587214444951988015508040425064
12684357603569019705231383,1268435760356901970523138364640961311774
795359344035,7953593440354945217396032709540771210733
3512829905040540533399257,3512829905040540533399257707132101150371
69398955899487421379590,6939895589948742137959080289319691484582
7761219812979,7761219812979540401506539853415790536291
81316090964802,8131609096480280123449337242786693089482
9370411936,9370411936374780625824298250726464801821
1302543796600943104500158604854027036,1302543796600943104500158604854027036789
44301957937937,4430195793793786072107254277289071732854
0400873769880687970,0400873769880687970380472234888258198190
55623580986725,5562358098672563820056521551995179355106
322681924735136463567586112129530746,3226819247351364635675861121295307464477
goodlooki,goodlooking
063093,0630930610193031823266664206281551296476
tenderne,tenderness
235940855162601689425,2359408551626016894251114584996583155896
3477500842141005745773428029,3477500842141005745773428029854040495555
frumiou,frumious
813928491635074844490768283866,8139284916350748444907682838668747666361
0645722582,0645722582281175483887671061073178169281
2181823872217081127662,2181823872217081127662086653176519264584
8170258204412985376049,8170258204412985376049982789902008349838
58819,5881905674216306152341678947605687927715
423142980778956170512,4231429807789561705125693005180428747236
douglas,douglass
361260109084195902155,3612601090841959021558211181667741384396
802351,8023519303322474501585390473041995777709
inadve,inadvertent
85277351719810646738371427429744689,8527735171981064673837142742974468992320
2420175737470,2420175737470287189310207606953355721704
remiss,remissness
4498341419197991817990,4498341419197991817990986463158324602151
46850,4685022347804387337844709287038905364205
604148930253567863350352638206982148,6041489302535678633503526382069821487003
thorea,thoreau
76692242387434701120990859082164,7669224238743470112099085908216407357638
562993696,5629936962809358189761491017145343556659
645629180590,6456291805905295974791266162882381429824
6040408483796190725421658,6040408483796190725421658694094866820923
815269664910068587592655,8152696649100685875926556605675629633614
378532660185842568914109194464566162,3785326601858425689141091944645661626677
muttering,mutterings
078499404930918919181649327,0784994049309189191816493272597740300748
950322400232045363389552153991901103521,9503224002320453633895521539919011035217
80451885119087185882995143315341285492,8045188511908718588299514331534128549297
maliciou,malicious
58742115328464220300655076396675616831,5874211532846422030065507639667561683188
31972692,3197269298451668330691950507999335725916
3717465670504744152802771254156940,3717465670504744152802771254156940136586
gallo,gallows
76718800761,7671880076124151967064152117653084325544
241013908779161,2410139087791616512268044148097656189797
3811444306884306265530560165880140856,3811444306884306265530560165880140856102
11878311540875777560,1187831154087577756002066412456229323911
8714603175399666877477,8714603175399666877477960121790688623311
68193,6819344183059870218805022591928180477752
03837215772683117073,0383721577268311707345522501941217015413
672664297866,6726642978667687697789291431128505043098
66768139621,6676813962114438916324032357415737737879
498031816982865416,4980318169828654166132873909074116734612
528639419,5286394195993455684156344577951727033374
06802539818418929888943038224766186405,0680253981841892988894303822476618640585
682371936480,6823719364800217328573493594756433412994
infam,infamy
32306472559044235596055197883932593,3230647255904423559605519788393259303395
169943739350696629571241027323913,1699437393506966295712410273239138741754
1074454007616429525362460261476,1074454007616429525362460261476180471744
51778653397980580,5177865339798058082815880630074995289755
159366771221853764237622210477933895,1593667712218537642376222104779338956378
0944631954765865303210472380462524997,0944631954765865303210472380462524997191
60488457701776218,6048845770177621831846155679784275410884
774947933517403,7749479335174036135005397581475520834285
62180049047955979592905916554,6218004904795597959290591655470505777514
564513030699,5645130306992519959043638402842926741257
7462776975961248887944860986334942285,7462776975961248887944860986334942285284
6271785407889849533432910031,6271785407889849533432910031598567393230
821200860190436942895610230173174315035,8212008601904369428956102301731743150352
79751085991139807684473263942,7975108599113980768447326394264194520631
literar,literary
367436154108159346496043160354435473,3674361541081593464960431603544354737728
6681400975952814939072226011126811531,6681400975952814939072226011126811531083
0174340613,0174340613952200724036588127982491432617
650784894547,6507848945473890965733127638529626645170
4135679554246646013356,4135679554246646013356636173058117116460
affliction,afflictions
8364896134225164450,8364896134225164450781824423529486363721
04146894810491675103529589,0414689481049167510352958972423818022881
173377038154675297645596518492676039300,1733770381546752976455965184926760393001
farsi,farsightedly
marksm,marksmen
undisting,undistinguished
